;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
1209-15;MAQUINARIA Y EQUIPOS;Fundas Maquinas Según Cotizacion 3141;Soc Comercial Rojas Hermanos Limitada;371;CURICÓ;;2016-04-04;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 17.900 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 201 ; - ; - ; - ; - ; - ; 17.900 ; 1.810 ; 1.810 ; 16.090 ; 2.413 ; 4.223 ; 13.677 ; 2.413 ; 6.636 ; 11.264 ; 2.413 ; 9.049 ; 8.851 ; 2.413 ; 11.462 ; 6.438 ; 2.413 ; 13.875 ; 4.025 
1209-15;MAQUINARIA Y EQUIPOS;Microondas Samsung;Cencosud S.A;4341642;CURICÓ;;2016-04-04;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 49.990 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 562 ; - ; - ; - ; - ; - ; 49.990 ; 5.055 ; 5.055 ; 44.935 ; 6.740 ; 11.795 ; 38.195 ; 6.740 ; 18.535 ; 31.455 ; 6.740 ; 25.275 ; 24.715 ; 6.740 ; 32.015 ; 17.975 ; 6.740 ; 38.755 ; 11.235 
1209-15;MAQUINARIA Y EQUIPOS;Est Porta Cd 112;Cencosud S.A;4341642;CURICÓ;;2016-04-04;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 4.990 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 56 ; - ; - ; - ; - ; - ; 4.990 ; 505 ; 505 ; 4.485 ; 673 ; 1.178 ; 3.812 ; 673 ; 1.851 ; 3.139 ; 673 ; 2.524 ; 2.466 ; 673 ; 3.197 ; 1.793 ; 673 ; 3.870 ; 1.120 
1209-14;EDIFICIOS;Materiales De Construccion;Compañía Distribuidora De Electronica Y Telecomunicaciones;42613;CURICÓ;Construccion;2016-04-05;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 1.144.758 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 12.862 ; - ; - ; - ; - ; - ; 1.144.758 ; 115.762 ; 115.762 ; 1.028.996 ; 154.349 ; 270.111 ; 874.647 ; 154.349 ; 424.460 ; 720.298 ; 154.349 ; 578.809 ; 565.949 ; 154.349 ; 733.158 ; 411.600 ; 154.349 ; 887.507 ; 257.251 
1209-14;EDIFICIOS;Soporte Camara Según Muestra;Maquinarias Curmaq Limitada;82;CURICÓ;Construccion;2016-04-05;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 8.333 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 94 ; - ; - ; - ; - ; - ; 8.333 ; 843 ; 843 ; 7.490 ; 1.124 ; 1.967 ; 6.366 ; 1.124 ; 3.091 ; 5.242 ; 1.124 ; 4.215 ; 4.118 ; 1.124 ; 5.339 ; 2.994 ; 1.124 ; 6.463 ; 1.870 
1209-14;EDIFICIOS;Soporte Camara Según Muestra;Maquinarias Curmaq Limitada;82;CURICÓ;Construccion;2016-04-05;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 8.333 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 94 ; - ; - ; - ; - ; - ; 8.333 ; 843 ; 843 ; 7.490 ; 1.124 ; 1.967 ; 6.366 ; 1.124 ; 3.091 ; 5.242 ; 1.124 ; 4.215 ; 4.118 ; 1.124 ; 5.339 ; 2.994 ; 1.124 ; 6.463 ; 1.870 
1209-14;EDIFICIOS;Soporte Camara Según Muestra;Maquinarias Curmaq Limitada;82;CURICÓ;Construccion;2016-04-05;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 8.333 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 94 ; - ; - ; - ; - ; - ; 8.333 ; 843 ; 843 ; 7.490 ; 1.124 ; 1.967 ; 6.366 ; 1.124 ; 3.091 ; 5.242 ; 1.124 ; 4.215 ; 4.118 ; 1.124 ; 5.339 ; 2.994 ; 1.124 ; 6.463 ; 1.870 
1209-15;MAQUINARIA Y EQUIPOS;Cable F/Utp Ext. C6 Nexxt 305M;Compañía Distribuidora De Electronica Y Telecomunicaciones;42614;CURICÓ;;2016-04-05;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 169.748 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 1.907 ; - ; - ; - ; - ; - ; 169.748 ; 17.166 ; 17.166 ; 152.582 ; 22.887 ; 40.053 ; 129.695 ; 22.887 ; 62.940 ; 106.808 ; 22.887 ; 85.827 ; 83.921 ; 22.887 ; 108.714 ; 61.034 ; 22.887 ; 131.601 ; 38.147 
1209-15;MAQUINARIA Y EQUIPOS;Cable F/Utp Ext. C6 Nexxt 305M;Compañía Distribuidora De Electronica Y Telecomunicaciones;42614;CURICÓ;;2016-04-05;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 169.748 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 1.907 ; - ; - ; - ; - ; - ; 169.748 ; 17.166 ; 17.166 ; 152.582 ; 22.887 ; 40.053 ; 129.695 ; 22.887 ; 62.940 ; 106.808 ; 22.887 ; 85.827 ; 83.921 ; 22.887 ; 108.714 ; 61.034 ; 22.887 ; 131.601 ; 38.147 
1209-15;MAQUINARIA Y EQUIPOS;Cable F/Utp Ext. C6 Nexxt 305M;Compañía Distribuidora De Electronica Y Telecomunicaciones;42614;CURICÓ;;2016-04-05;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 169.748 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 1.907 ; - ; - ; - ; - ; - ; 169.748 ; 17.166 ; 17.166 ; 152.582 ; 22.887 ; 40.053 ; 129.695 ; 22.887 ; 62.940 ; 106.808 ; 22.887 ; 85.827 ; 83.921 ; 22.887 ; 108.714 ; 61.034 ; 22.887 ; 131.601 ; 38.147 
1209-14;EDIFICIOS;Señaleticas Planta Revision Tecnica Curico;Consultora Rojas Mozo Ltda;135;CURICÓ;Construccion;2016-04-11;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 2.112.000 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 23.730 ; - ; - ; - ; - ; - ; 2.112.000 ; 213.573 ; 213.573 ; 1.898.427 ; 284.764 ; 498.337 ; 1.613.663 ; 284.764 ; 783.101 ; 1.328.899 ; 284.764 ; 1.067.865 ; 1.044.135 ; 284.764 ; 1.352.629 ; 759.371 ; 284.764 ; 1.637.393 ; 474.607 
1209-15;MAQUINARIA Y EQUIPOS;Abono Por Confeccion Y Reparacion De Muebles, Sector Cafeteria, Caja, Timbraje Y Muebles Y Escritorios;Victor Manuel De Jesus Castro Venegas;507;CURICÓ;;2016-04-11;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 567.500 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 6.376 ; - ; - ; - ; - ; - ; 567.500 ; 57.388 ; 57.388 ; 510.112 ; 76.517 ; 133.905 ; 433.595 ; 76.517 ; 210.422 ; 357.078 ; 76.517 ; 286.939 ; 280.561 ; 76.517 ; 363.456 ; 204.044 ; 76.517 ; 439.973 ; 127.527 
1209-14;EDIFICIOS;Placa Mural Nexxt 2P Blanco;Compañía Distribuidora De Electronica Y Telecomunicaciones;42817;CURICÓ;Construccion;2016-04-15;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 20.160 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 227 ; - ; - ; - ; - ; - ; 20.160 ; 2.039 ; 2.039 ; 18.121 ; 2.718 ; 4.757 ; 15.403 ; 2.718 ; 7.475 ; 12.685 ; 2.718 ; 10.193 ; 9.967 ; 2.718 ; 12.911 ; 7.249 ; 2.718 ; 15.629 ; 4.531 
1209-14;EDIFICIOS;Testigo De Hormigon Armado, Vertical;Soc De Control De Calidaad E Inspecciones Limitada;23756;CURICÓ;Construccion;2016-04-20;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 307.800 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 3.458 ; - ; - ; - ; - ; - ; 307.800 ; 31.126 ; 31.126 ; 276.674 ; 41.501 ; 72.627 ; 235.173 ; 41.501 ; 114.128 ; 193.672 ; 41.501 ; 155.629 ; 152.171 ; 41.501 ; 197.130 ; 110.670 ; 41.501 ; 238.631 ; 69.169 
1209-14;EDIFICIOS;Visita;Soc De Control De Calidaad E Inspecciones Limitada;23756;CURICÓ;Construccion;2016-04-20;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 27.500 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 309 ; - ; - ; - ; - ; - ; 27.500 ; 2.781 ; 2.781 ; 24.719 ; 3.708 ; 6.489 ; 21.011 ; 3.708 ; 10.197 ; 17.303 ; 3.708 ; 13.905 ; 13.595 ; 3.708 ; 17.613 ; 9.887 ; 3.708 ; 21.321 ; 6.179 
1209-14;EDIFICIOS;Ingenieria. Trabajos Pavimentacion Y Aguas Lluvias;Sociedad De Ingenieria Estructural Limitada;1027;CURICÓ;Construccion;2016-04-26;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 1.200.000 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 13.483 ; - ; - ; - ; - ; - ; 1.200.000 ; 121.348 ; 121.348 ; 1.078.652 ; 161.798 ; 283.146 ; 916.854 ; 161.798 ; 444.944 ; 755.056 ; 161.798 ; 606.742 ; 593.258 ; 161.798 ; 768.540 ; 431.460 ; 161.798 ; 930.338 ; 269.662 
1209-14;EDIFICIOS;Ingenieria. Trabajos Pavimentacion Y Aguas Lluvias;Sociedad De Ingenieria Estructural Limitada;1028;CURICÓ;Construccion;2016-04-26;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 1.200.000 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 13.483 ; - ; - ; - ; - ; - ; 1.200.000 ; 121.348 ; 121.348 ; 1.078.652 ; 161.798 ; 283.146 ; 916.854 ; 161.798 ; 444.944 ; 755.056 ; 161.798 ; 606.742 ; 593.258 ; 161.798 ; 768.540 ; 431.460 ; 161.798 ; 930.338 ; 269.662 
1209-14;EDIFICIOS;Ingenieria. Trabajos Pavimentacion Y Aguas Lluvias;Sociedad De Ingenieria Estructural Limitada;1029;CURICÓ;Construccion;2016-04-26;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 1.200.000 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 13.483 ; - ; - ; - ; - ; - ; 1.200.000 ; 121.348 ; 121.348 ; 1.078.652 ; 161.798 ; 283.146 ; 916.854 ; 161.798 ; 444.944 ; 755.056 ; 161.798 ; 606.742 ; 593.258 ; 161.798 ; 768.540 ; 431.460 ; 161.798 ; 930.338 ; 269.662 
1209-14;EDIFICIOS;SERVICIOS DE INGENIERIA JORGE WASHINGTON LIMITADA;ESTUDIO ANALISIS VIAL BASICO PRT VI REGION;77;RANCAGUA;;2016-04-26;2016;2016-01-29;2024-01-29; 96 ;2018-02-01;2018-08-01;2018; - ; - ;si;2018;2018-08-01;2026-01-29; 2.009.314 ; 89 ; 37 ; - ; - ; - ; 4 ; 12 ; 12 ; 12 ; 12 ; - ; 22.577 ; - ; - ; - ; - ; - ; 2.009.314 ; - ; - ; 2.009.314 ; 90.306 ; 90.306 ; 1.919.008 ; 270.919 ; 361.225 ; 1.648.089 ; 270.919 ; 632.144 ; 1.377.170 ; 270.919 ; 903.063 ; 1.106.251 ; 270.919 ; 1.173.982 ; 835.332 
1209-15;MAQUINARIA Y EQUIPOS;Hervidor Rhp;Sodimac S.A;75298697;CURICÓ;;2016-04-26;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 10.916 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 123 ; - ; - ; - ; - ; - ; 10.916 ; 1.104 ; 1.104 ; 9.812 ; 1.472 ; 2.576 ; 8.340 ; 1.472 ; 4.048 ; 6.868 ; 1.472 ; 5.520 ; 5.396 ; 1.472 ; 6.992 ; 3.924 ; 1.472 ; 8.464 ; 2.452 
1209-14;EDIFICIOS;Sub-Estacion Electrica 112 Kva. Planta Revision Tecnica Curico;Constructora E Ingenieria Electrica Alcantara S.A;492;CURICÓ;Construccion;2016-05-03;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 3.821.054 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 42.933 ; - ; - ; - ; - ; - ; 3.821.054 ; 386.399 ; 386.399 ; 3.434.655 ; 515.198 ; 901.597 ; 2.919.457 ; 515.198 ; 1.416.795 ; 2.404.259 ; 515.198 ; 1.931.993 ; 1.889.061 ; 515.198 ; 2.447.191 ; 1.373.863 ; 515.198 ; 2.962.389 ; 858.665 
1209-14;EDIFICIOS;Proyecto Electrico Planta Revision Tecnica Curico;Constructora E Ingenieria Electrica Alcantara S.A;493;CURICÓ;Construccion;2016-05-03;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 799.538 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 8.984 ; - ; - ; - ; - ; - ; 799.538 ; 80.852 ; 80.852 ; 718.686 ; 107.803 ; 188.655 ; 610.883 ; 107.803 ; 296.458 ; 503.080 ; 107.803 ; 404.261 ; 395.277 ; 107.803 ; 512.064 ; 287.474 ; 107.803 ; 619.867 ; 179.671 
1209-14;EDIFICIOS;Conexión Interior Y Puesta En Marcha Planta Revision Tecnica Curico;Constructora E Ingenieria Electrica Alcantara S.A;494;CURICÓ;Construccion;2016-05-03;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 463.500 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 5.208 ; - ; - ; - ; - ; - ; 463.500 ; 46.871 ; 46.871 ; 416.629 ; 62.494 ; 109.365 ; 354.135 ; 62.494 ; 171.859 ; 291.641 ; 62.494 ; 234.353 ; 229.147 ; 62.494 ; 296.847 ; 166.653 ; 62.494 ; 359.341 ; 104.159 
1209-14;EDIFICIOS;Fotocelda 5A 220 Vca Fp240-Ccc;Sociedad Electricidad Industrial Hsi Y Compañía Limitada;34355;CURICÓ;Construccion;2016-05-04;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 5.017 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 56 ; - ; - ; - ; - ; - ; 5.017 ; 507 ; 507 ; 4.510 ; 676 ; 1.183 ; 3.834 ; 676 ; 1.859 ; 3.158 ; 676 ; 2.535 ; 2.482 ; 676 ; 3.211 ; 1.806 ; 676 ; 3.887 ; 1.130 
1209-14;EDIFICIOS;Base+Soporte Para Fotocelda Bm-18 Sop. Galvanizado;Sociedad Electricidad Industrial Hsi Y Compañía Limitada;34355;CURICÓ;Construccion;2016-05-04;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 1.782 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 20 ; - ; - ; - ; - ; - ; 1.782 ; 180 ; 180 ; 1.602 ; 240 ; 420 ; 1.362 ; 240 ; 660 ; 1.122 ; 240 ; 900 ; 882 ; 240 ; 1.140 ; 642 ; 240 ; 1.380 ; 402 
1209-14;EDIFICIOS;CONSTRUCCIÓN;LUIS ANTONIO CANALES MIRANDA;171;SVTT;CONSTRUCCIÓN;2016-05-05;2016;2016-01-29;2024-01-29; 96 ;2018-03-01;2018-09-01;2018; - ; - ;si;2018;2018-09-01;2026-01-29; 25.383.784 ; 88 ; 37 ; - ; - ; - ; 3 ; 12 ; 12 ; 12 ; 12 ; - ; 288.452 ; - ; - ; - ; - ; - ; 25.383.784 ; - ; - ; 25.383.784 ; 865.356 ; 865.356 ; 24.518.428 ; 3.461.425 ; 4.326.781 ; 21.057.003 ; 3.461.425 ; 7.788.206 ; 17.595.578 ; 3.461.425 ; 11.249.631 ; 14.134.153 ; 3.461.425 ; 14.711.056 ; 10.672.728 
1209-15;MAQUINARIA Y EQUIPOS;"Un Copa Diamantada Bosch Expert 5"" 125Mm";Jose Puertas Pons Y Cia;1545477;CURICÓ;;2016-05-05;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 40.150 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 451 ; - ; - ; - ; - ; - ; 40.150 ; 4.060 ; 4.060 ; 36.090 ; 5.413 ; 9.473 ; 30.677 ; 5.413 ; 14.886 ; 25.264 ; 5.413 ; 20.299 ; 19.851 ; 5.413 ; 25.712 ; 14.438 ; 5.413 ; 31.125 ; 9.025 
1209-14;EDIFICIOS;SERVICIO DE ARRIENDO CAMION GRUA;JUAN A. NORAMBUENA VASQUEZ;7143;PARRAL;;2016-05-06;2016;2014-08-07;2022-08-07; 96 ;2017-02-01;2017-08-01;2017; - ; - ;si;2017;2017-08-01;2024-08-07; 90.000 ; 84 ; 20 ; - ; - ; 4 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 1.071 ; - ; - ; - ; - ; - ; 90.000 ; 4.286 ; 4.286 ; 85.714 ; 12.857 ; 17.143 ; 72.857 ; 12.857 ; 30.000 ; 60.000 ; 12.857 ; 42.857 ; 47.143 ; 12.857 ; 55.714 ; 34.286 ; 12.857 ; 68.571 ; 21.429 
1209-15;MAQUINARIA Y EQUIPOS;SONOMETRO;Actia Muller;3840085513-4;CONSTITUCIÓN;;2016-05-07;2016;2014-08-07;2022-08-07; 96 ;2018-07-01;2019-01-01;2019; - ; - ;si;2019;2019-01-01;2024-08-07; 3.227.248 ; 67 ; 20 ; - ; - ; - ; - ; 11 ; 12 ; 12 ; 12 ; - ; 48.168 ; - ; - ; - ; - ; - ; 3.227.248 ; - ; - ; 3.227.248 ; - ; - ; 3.227.248 ; 529.847 ; 529.847 ; 2.697.401 ; 578.015 ; 1.107.862 ; 2.119.386 ; 578.015 ; 1.685.877 ; 1.541.371 ; 578.015 ; 2.263.892 ; 963.356 
1209-15;MAQUINARIA Y EQUIPOS;Sonometro;Actia Muller;3840085513-4;CURICÓ;;2016-05-07;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 3.227.248 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 36.261 ; - ; - ; - ; - ; - ; 3.227.248 ; 326.351 ; 326.351 ; 2.900.897 ; 435.135 ; 761.486 ; 2.465.762 ; 435.135 ; 1.196.621 ; 2.030.627 ; 435.135 ; 1.631.756 ; 1.595.492 ; 435.135 ; 2.066.891 ; 1.160.357 ; 435.135 ; 2.502.026 ; 725.222 
1209-15;MAQUINARIA Y EQUIPOS;SONOMETRO;Actia Muller;3840085513-4;PARRAL;;2016-05-07;2016;2014-08-07;2022-08-07; 96 ;2017-02-01;2017-08-01;2017; - ; - ;si;2017;2017-08-01;2024-08-07; 3.227.248 ; 84 ; 20 ; - ; - ; 4 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 38.420 ; - ; - ; - ; - ; - ; 3.227.248 ; 153.678 ; 153.678 ; 3.073.570 ; 461.035 ; 614.713 ; 2.612.535 ; 461.035 ; 1.075.748 ; 2.151.500 ; 461.035 ; 1.536.783 ; 1.690.465 ; 461.035 ; 1.997.818 ; 1.229.430 ; 461.035 ; 2.458.853 ; 768.395 
1209-14;EDIFICIOS;Materiales Electricos;Distribuidora Tecnica Electrica Vitel S.A;213265;CURICÓ;Construccion;2016-05-09;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 650.200 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 7.306 ; - ; - ; - ; - ; - ; 650.200 ; 65.751 ; 65.751 ; 584.449 ; 87.667 ; 153.418 ; 496.782 ; 87.667 ; 241.085 ; 409.115 ; 87.667 ; 328.752 ; 321.448 ; 87.667 ; 416.419 ; 233.781 ; 87.667 ; 504.086 ; 146.114 
1209-15;MAQUINARIA Y EQUIPOS;Cable F/Utp Ext. C6 Nexxt 305M;Compañía Distribuidora De Electronica Y Telecomunicaciones;43271;CURICÓ;;2016-05-09;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 157.143 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 1.766 ; - ; - ; - ; - ; - ; 157.143 ; 15.891 ; 15.891 ; 141.252 ; 21.188 ; 37.079 ; 120.064 ; 21.188 ; 58.267 ; 98.876 ; 21.188 ; 79.455 ; 77.688 ; 21.188 ; 100.643 ; 56.500 ; 21.188 ; 121.831 ; 35.312 
1209-15;MAQUINARIA Y EQUIPOS;Cable F/Utp Ext. C6 Nexxt 305M;Compañía Distribuidora De Electronica Y Telecomunicaciones;43271;CURICÓ;;2016-05-09;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 157.143 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 1.766 ; - ; - ; - ; - ; - ; 157.143 ; 15.891 ; 15.891 ; 141.252 ; 21.188 ; 37.079 ; 120.064 ; 21.188 ; 58.267 ; 98.876 ; 21.188 ; 79.455 ; 77.688 ; 21.188 ; 100.643 ; 56.500 ; 21.188 ; 121.831 ; 35.312 
1209-14;EDIFICIOS;Construccion;Luis Antonio Canales Miranda;172;CURICÓ;Construccion;2016-05-11;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 6.649.221 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 74.710 ; - ; - ; - ; - ; - ; 6.649.221 ; 672.393 ; 672.393 ; 5.976.828 ; 896.524 ; 1.568.917 ; 5.080.304 ; 896.524 ; 2.465.441 ; 4.183.780 ; 896.524 ; 3.361.965 ; 3.287.256 ; 896.524 ; 4.258.489 ; 2.390.732 ; 896.524 ; 5.155.013 ; 1.494.208 
1209-14;EDIFICIOS;CONSTRUCCIÓN;LUIS ANTONIO CANALES MIRANDA;172;PARRAL;construcción;2016-05-11;2016;2014-08-07;2022-08-07; 96 ;2017-02-01;2017-08-01;2017; - ; - ;si;2017;2017-08-01;2024-08-07; 6.649.221 ; 84 ; 20 ; - ; - ; 4 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 79.157 ; - ; - ; - ; - ; - ; 6.649.221 ; 316.630 ; 316.630 ; 6.332.591 ; 949.889 ; 1.266.519 ; 5.382.702 ; 949.889 ; 2.216.408 ; 4.432.813 ; 949.889 ; 3.166.297 ; 3.482.924 ; 949.889 ; 4.116.186 ; 2.533.035 ; 949.889 ; 5.066.075 ; 1.583.146 
1209-15;MAQUINARIA Y EQUIPOS;Cancela Saldo Del 50% Por Confeccion Y Reparacion De Muebles, Sector Cafeteria, Caja, Timbraje Y Muebles Y Escritorios;Victor Manuel De Jesus Castro Venegas;509;CURICÓ;;2016-05-13;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 567.500 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 6.376 ; - ; - ; - ; - ; - ; 567.500 ; 57.388 ; 57.388 ; 510.112 ; 76.517 ; 133.905 ; 433.595 ; 76.517 ; 210.422 ; 357.078 ; 76.517 ; 286.939 ; 280.561 ; 76.517 ; 363.456 ; 204.044 ; 76.517 ; 439.973 ; 127.527 
1209-14;EDIFICIOS;Abono De Fabricacion E Instalacion De Estructuras En Aluminio Y Vidrios;Jhonathan Alexis Diaz Badilla;1;CURICÓ;Construccion;2016-05-17;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 205.882 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 2.313 ; - ; - ; - ; - ; - ; 205.882 ; 20.820 ; 20.820 ; 185.062 ; 27.759 ; 48.579 ; 157.303 ; 27.759 ; 76.338 ; 129.544 ; 27.759 ; 104.097 ; 101.785 ; 27.759 ; 131.856 ; 74.026 ; 27.759 ; 159.615 ; 46.267 
1209-15;MAQUINARIA Y EQUIPOS;Ref Whirlpool;Cencosud S.A;4875398;CURICÓ;;2016-05-18;2016;2014-08-07;2022-08-31; 96 ;2016-09-01;2017-03-01;2017; - ; - ;si;2017;2017-03-01;2024-08-31; 176.462 ; 89 ; 20 ; - ; - ; 9 ; 12 ; 12 ; 12 ; 12 ; 12 ; - ; 1.983 ; - ; - ; - ; - ; - ; 176.462 ; 17.844 ; 17.844 ; 158.618 ; 23.793 ; 41.637 ; 134.825 ; 23.793 ; 65.430 ; 111.032 ; 23.793 ; 89.223 ; 87.239 ; 23.793 ; 113.016 ; 63.446 ; 23.793 ; 136.809 ; 39.653 
